ID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,POPULATION,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER,BEDS
7035565,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195,HALEYVILLE,AL,35565,GENERAL ACUTE CARE,OPEN,59,WINSTON,USA,34.24191187,-87.5913658,NON-PROFIT,59
5045764,DOCTORS HOSPITAL OF NELSONVILLE,1950 MOUNT ST MARYS DRIVE,NELSONVILLE,OH,45764,CRITICAL ACCESS,CLOSED,25,ATHENS,USA,39.4632829,-82.24321018,NON-PROFIT,25
11543906,BELMONT COMMUNITY HOSPITAL,4697 HARRISON STREET,BELLAIRE,OH,43906,GENERAL ACUTE CARE,OPEN,99,BELMONT,USA,40.03014036,-80.74097026,NON-PROFIT,99
14108012,CAMDEN COUNTY HEALTH SERVICES CENTER,20 NORTH WOODBURY TURNERSVILLE ROAD,BLACKWOOD,NJ,8012,PSYCHIATRIC,CLOSED,200,CAMDEN,USA,39.78931894,-75.07275775,GOVERNMENT - LOCAL,200
109808012,NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,425 WOODBURY TURNERSVILLE ROAD,BLACKWOOD,NJ,8012,PSYCHIATRIC,OPEN,158,CAMDEN,USA,39.78891034,-75.07335331,PROPRIETARY,158
15345069,UNIVERSITY POINTE SURGICAL HOSPITAL,7750 UNIVERSITY COURT,WEST CHESTER,OH,45069,GENERAL ACUTE CARE,OPEN,8,BUTLER,USA,39.36143472,-84.3657349,NON-PROFIT,8
10945121,SOUTHWEST REGIONAL MEDICAL CENTER,425 HOME STREET,GEORGETOWN,OH,45121,GENERAL ACUTE CARE,CLOSED,921,BROWN,USA,38.85887882,-83.89681599,GOVERNMENT - LOCAL,921
8645014,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,FAIRFIELD,OH,45014,GENERAL ACUTE CARE,OPEN,209,BUTLER,USA,39.31269916,-84.51779574,NON-PROFIT,209
3536049,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,GENERAL ACUTE CARE,OPEN,65,CRENSHAW,USA,31.69354407,-86.2650457,PROPRIETARY,65
13636652,MOBILE INFIRMARY MEDICAL CENTER,5 MOBILE INFIRMARY CENTER,MOBILE,AL,36652,GENERAL ACUTE CARE,OPEN,677,MOBILE,USA,30.69572496,-88.07977619,NON-PROFIT,677
90736604,UNIVERSITY OF SOUTH ALABAMA CHILDREN'S AND WOMEN'S HOSPITAL,1700 CENTER STREET,MOBILE,AL,36604,CHILDREN,OPEN,152,MOBILE,USA,30.69768382,-88.07780764,GOVERNMENT - STATE,152
9836617,UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,GENERAL ACUTE CARE,OPEN,406,MOBILE,USA,30.70706198,-88.09833486,GOVERNMENT - STATE,406
13245177,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,GENERAL ACUTE CARE,OPEN,165,CLINTON,USA,39.44385132,-83.84002096,PROPRIETARY,165
1736111,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36111,GENERAL ACUTE CARE,OPEN,454,MONTGOMERY,USA,32.32815395,-86.27754935,GOVERNMENT - DISTRICT/AUTHORITY,454
6536867,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,GENERAL ACUTE CARE,OPEN,70,RUSSELL,USA,32.50801426,-85.00888474,PROPRIETARY,70
43677979,MEMORIAL MEDICAL CENTER,815 NORTH VIRGINIA STREET,PORT LAVACA,TX,77979,CRITICAL ACCESS,OPEN,25,CALHOUN,USA,28.62030294,-96.63235082,GOVERNMENT - DISTRICT/AUTHORITY,25
28017109,HELEN M SIMPSON REHABILITATION HOSPITAL,4300 LONDONDERRY ROAD,HARRISBURG,PA,17109,REHABILITATION,OPEN,-999,DAUPHIN,USA,40.28464761,-76.8165008,PROPRIETARY,55
122244104,CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHAB,"2801 MARTIN LUTHER KING, JR DRIVE",CLEVELAND,OH,44104,CHILDREN,OPEN,52,CUYAHOGA,USA,41.48305675,-81.60777993,NON-PROFIT,52
124844128,REGENCY HOSPITAL OF CLEVELAND EAST,4200 INTERCHANGE CORPORATE CENTER ROAD,WARRENSVILLE HTS,OH,44128,LONG TERM CARE,OPEN,44,CUYAHOGA,USA,41.43225469,-81.50658603,PROPRIETARY,44
8244145,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,GENERAL ACUTE CARE,OPEN,204,CUYAHOGA,USA,41.43564594,-81.94473607,NON-PROFIT,204
129444122,UNIVERSITY HOSPITALS REHABILITATION HOSPITAL,23333 HARVARD ROAD,BEACHWOOD,OH,44122,REHABILITATION,OPEN,50,CUYAHOGA,USA,41.45191972,-81.51017413,PROPRIETARY,50
3343512,MERCY HOSPITAL OF DEFIANCE,1404 EAST SECOND STREET,DEFIANCE,OH,43512,GENERAL ACUTE CARE,OPEN,23,DEFIANCE,USA,41.28330103,-84.34023765,NON-PROFIT,23
708611,NEW JERSEY STATE PRISON HOSPITAL,2ND STREET,TRENTON,NJ,8611,GENERAL ACUTE CARE,CLOSED,-999,MERCER,USA,40.20797957,-74.75652847,GOVERNMENT - STATE,-999
10543130,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,GENERAL ACUTE CARE,OPEN,245,FAIRFIELD,USA,39.71755125,-82.57745661,NON-PROFIT,245
12243228,DOCTORS HOSPITAL,5100 WEST BROAD STREET,COLUMBUS,OH,43228,GENERAL ACUTE CARE,OPEN,251,FRANKLIN,USA,39.95252518,-83.13786535,NON-PROFIT,251
3500726,HOSPITAL INTERAMERICANO DE MEDICINA AVANZADA,100 LUIS MUNOZ MARIN AVENUE,CAGUAS,PR,726,GENERAL ACUTE CARE,OPEN,300,CAGUAS,PRI,18.21793941,-66.03194587,PROPRIETARY,300
129343223,TWIN VALLEY BEHAVIORAL HEALTHCARE,2200 WEST BROAD STREET,COLUMBUS,OH,43223,PSYCHIATRIC,OPEN,228,FRANKLIN,USA,39.95675249,-83.05916505,GOVERNMENT - STATE,228
14543567,FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,WAUSEON,OH,43567,CRITICAL ACCESS,OPEN,117,FULTON,USA,41.53902085,-84.13294884,NON-PROFIT,117
1508103,SOUTH JERSEY HEALTH CARE CENTER,2 COOPER PLAZA,CAMDEN,NJ,8103,GENERAL ACUTE CARE,CLOSED,-999,CAMDEN,USA,39.94197164,-75.11430767,PROPRIETARY,-999
1608104,VIRTUA WEST JERSEY HOSPITAL - CAMDEN,1000 ATLANTIC AVENUE,CAMDEN,NJ,8104,GENERAL ACUTE CARE,CLOSED,15,CAMDEN,USA,39.92864825,-75.10836805,NON-PROFIT,15
3108037,ANCORA PSYCHIATRIC HOSPITAL,301 SPRING GARDEN ROAD,ANCORA,NJ,8037,PSYCHIATRIC,OPEN,600,CAMDEN,USA,39.68107392,-74.86248752,GOVERNMENT - STATE,600
8308103,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,GENERAL ACUTE CARE,OPEN,350,CAMDEN,USA,39.92773165,-75.09500468,NON-PROFIT,350
2008330,LIGHTHOUSE AT MAYS LANDING,5034 ATLANTIC AVENUE,MAYS LANDING,NJ,8330,SPECIAL,OPEN,62,ATLANTIC,USA,39.44051198,-74.68898232,PROPRIETARY,62
5008401,JOHN BROOKS RECOVERY CENTER - RESIDENT DRUG TREATMENT (WOMEN),20 SOUTH TENNESSEE AVENUE,ATLANTIC CITY,NJ,8401,SPECIAL,CLOSED,29,ATLANTIC,USA,39.36130275,-74.42779704,PROPRIETARY,29
6407503,SAINT JOSEPHS HOSPITAL AND MEDICAL CENTER,703 MAIN STREET,PATERSON,NJ,7503,GENERAL ACUTE CARE,OPEN,651,PASSAIC,USA,40.90283445,-74.16570442,NON-PROFIT,651
1107018,VETERANS AFFAIRS NEW JERSEY HEALTH CARE SYSTEM EAST - ORANGE CAMPUS,385 TREMONT AVENUE,EAST ORANGE,NJ,7018,MILITARY,OPEN,439,ESSEX,USA,40.75253369,-74.23614018,GOVERNMENT - FEDERAL,439
7307039,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,GENERAL ACUTE CARE,OPEN,603,ESSEX,USA,40.76341581,-74.30486927,NON-PROFIT,603
8508302,INSPIRA HEALTH CENTER BRIDGETON,333 IRVING AVENUE,BRIDGETON,NJ,8302,GENERAL ACUTE CARE,CLOSED,-999,CUMBERLAND,USA,39.43618788,-75.21954885,NON-PROFIT,-999
7808822,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,GENERAL ACUTE CARE,OPEN,184,HUNTERDON,USA,40.53141456,-74.860858,NON-PROFIT,184
12507047,PALISADES MEDICAL CENTER,7600 RIVER ROAD,NORTH BERGEN,NJ,7047,GENERAL ACUTE CARE,OPEN,202,HUDSON,USA,40.79399594,-73.99643796,NON-PROFIT,202
2407922,CORNERSTONE BEHAVIORAL HEALTH HOSPITAL OF UNION COUNTY,40 WATCHUNG WAY,BERKELEY HEIGHTS,NJ,7922,PSYCHIATRIC,OPEN,44,UNION,USA,40.66510852,-74.421873,GOVERNMENT - LOCAL,44
4107901,SUMMIT OAKS HOSPITAL,19 PROSPECT STREET,SUMMIT,NJ,7901,PSYCHIATRIC,OPEN,126,UNION,USA,40.713897,-74.36292329,PROPRIETARY,126
8107202,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,ELIZABETH,NJ,7202,GENERAL ACUTE CARE,OPEN,417,UNION,USA,40.65855935,-74.21479366,NON-PROFIT,417
14607065,KINDRED HOSPITAL NEW JERSEY - RAHWAY,865 STONE STREET,RAHWAY,NJ,7065,LONG TERM CARE,OPEN,34,UNION,USA,40.61283756,-74.29056384,PROPRIETARY,34
9708901,SAINT PETERS UNIVERSITY HOSPITAL,254 EASTON AVENUE,NEW BRUNSWICK,NJ,8901,GENERAL ACUTE CARE,OPEN,478,MIDDLESEX,USA,40.50119401,-74.45961024,NON-PROFIT,478
14408854,RUTGERS HEALTH UNIVERSITY BEHAVIORAL HEALTHCARE,671 HOES LANE WEST,PISCATAWAY,NJ,8854,PSYCHIATRIC,OPEN,64,MIDDLESEX,USA,40.52569251,-74.47019641,GOVERNMENT - STATE,64
808540,MERWICK REHABILITATION HOSPITAL AND NURSING CARE CENTER,79 BAYARD LANE,PRINCETON,NJ,8540,REHABILITATION,CLOSED,-999,MERCER,USA,40.35281122,-74.66631081,PROPRIETARY,-999
2708648,SAINT LAWRENCE REHABILITATION CENTER,2381 LAWRENCEVILLE ROAD,LAWRENCEVILLE,NJ,8648,REHABILITATION,OPEN,86,MERCER,USA,40.28827783,-74.73508997,NON-PROFIT,86
5407930,KESSLER INSTITUTE FOR REHABILITATION - CHESTER,201 PLEASANT HILL ROAD,CHESTER,NJ,7930,REHABILITATION,OPEN,72,MORRIS,USA,40.81953395,-74.68564441,PROPRIETARY,72
6307444,CHILTON MEMORIAL HOSPITAL,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,GENERAL ACUTE CARE,OPEN,260,MORRIS,USA,40.95875163,-74.31022878,NON-PROFIT,260
1907740,SPECIALTY HOSPITAL AT MONMOUTH,300 2ND AVENUE,LONG BRANCH,NJ,7740,SPECIAL,OPEN,25,MONMOUTH,USA,40.29577599,-73.98638826,PROPRIETARY,25
3007740,MONMOUTH MEDICAL CENTER,300 2ND AVENUE,LONG BRANCH,NJ,7740,GENERAL ACUTE CARE,OPEN,514,MONMOUTH,USA,40.29523893,-73.9851186,NON-PROFIT,514
9908755,COMMUNITY MEDICAL CENTER,99 STATE HIGHWAY 37 WEST,TOMS RIVER,NJ,8755,GENERAL ACUTE CARE,OPEN,592,OCEAN,USA,39.96400228,-74.21596648,NON-PROFIT,592
10708050,SOUTHERN OCEAN COUNTY HOSPITAL,1140 STATE ROUTE 72 WEST,MANAHAWKIN,NJ,8050,GENERAL ACUTE CARE,OPEN,156,OCEAN,USA,39.7209551,-74.28488318,NON-PROFIT,156
108708876,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,8876,GENERAL ACUTE CARE,OPEN,361,SOMERSET,USA,40.56829603,-74.59536949,NON-PROFIT,361
109307030,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,HOBOKEN,NJ,7030,GENERAL ACUTE CARE,OPEN,333,HUDSON,USA,40.74112933,-74.03403796,PROPRIETARY,333
110007055,ST. MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,7055,GENERAL ACUTE CARE,OPEN,-999,PASSAIC,USA,40.85931214,-74.13774777,PROPRIETARY,269
110207042,HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,GENERAL ACUTE CARE,OPEN,347,ESSEX,USA,40.81142735,-74.20403874,PROPRIETARY,347
6145219,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,GENERAL ACUTE CARE,OPEN,621,HAMILTON,USA,39.12093059,-84.51090697,NON-PROFIT,621
9945220,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,GENERAL ACUTE CARE,OPEN,657,HAMILTON,USA,39.13993334,-84.5222844,NON-PROFIT,657
130245211,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,GENERAL ACUTE CARE,OPEN,568,HAMILTON,USA,39.18062003,-84.59639942,NON-PROFIT,568
9145241,TRIHEALTH EVENDALE MEDICAL CENTER,3155 GLENDALE-MILFORD ROAD,CINCINNATI,OH,45241,GENERAL ACUTE CARE,OPEN,29,HAMILTON,USA,39.25148913,-84.42041236,NON-PROFIT,29
2345133,HIGHLAND DISTRICT HOSPITAL,1275 NORTH HIGH STREET,HILLSBORO,OH,45133,CRITICAL ACCESS,OPEN,45,HIGHLAND,USA,39.22175301,-83.61076523,GOVERNMENT - DISTRICT/AUTHORITY,45
10043952,TRINITY MEDICAL CTR EAST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,GENERAL ACUTE CARE,OPEN,244,JEFFERSON,USA,40.35475553,-80.62549638,NON-PROFIT,244
8745219,UC MEDICAL CENTER PSYCHIATRIC,311 STRAIGHT STREET,CINCINNATI,OH,45219,PSYCHIATRIC,CLOSED,72,HAMILTON,USA,39.12953113,-84.52229563,NON-PROFIT,72
2800733,HOSP EPISCOPAL SAN LUCAS 2,PR-14 AVE TITO CASTRO 917,PONCE,PR,733,GENERAL ACUTE CARE,OPEN,-999,PONCE,PRI,18.03120341,-66.59474837,NOT AVAILABLE,315
2743050,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,GENERAL ACUTE CARE,OPEN,111,KNOX,USA,40.39971617,-82.44853752,NON-PROFIT,111
15044077,TRIPOINT MEDICAL CENTER,7590 AUBURN ROAD,PAINESVILLE,OH,44077,GENERAL ACUTE CARE,OPEN,135,LAKE,USA,41.66260964,-81.24708078,NON-PROFIT,135
13544035,EMH REGIONAL MEDICAL CENTER,630 EAST RIVER STREET,ELYRIA,OH,44035,GENERAL ACUTE CARE,OPEN,387,LORAIN,USA,41.36685559,-82.09729235,NON-PROFIT,387
29144011,"CLEVELAND CLINIC REHABILITATION HOSPITAL, LLC",33355 HEALTH CAMPUS BOULEVARD,AVON,OH,44011,REHABILITATION,OPEN,60,LORAIN,USA,41.47313248,-81.98581629,PROPRIETARY,60
64685008,ARIZONA STATE HOSPITAL,2500 EAST VAN BUREN STREET,PHOENIX,AZ,85008,PSYCHIATRIC,OPEN,-999,MARICOPA,USA,33.45342284,-112.0280907,GOVERNMENT - STATE,-999
29243615,PROMEDICA WILDWOOD ORTHOPEDICA AND SPINE HOSPITAL,2901 N REYNOLDS RD,TOLEDO,OH,43615,SPECIAL,OPEN,42,LUCAS,USA,41.67384221,-83.67355234,NON-PROFIT,42
3388415,UNION COUNTY GENERAL HOSPITAL,300 WILSON ST,CLAYTON,NM,88415,GENERAL ACUTE CARE,OPEN,25,UNION,USA,36.45422867,-103.1932972,NON-PROFIT,25
2087801,SOCORRO GENERAL HOSPITAL,1202 UNITED STATES HIGHWAY 60,SOCORRO,NM,87801,GENERAL ACUTE CARE,OPEN,24,SOCORRO,USA,34.03744955,-106.9114732,NON-PROFIT,24
9786442,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,GENERAL ACUTE CARE,OPEN,139,MOHAVE,USA,35.11084717,-114.5550477,PROPRIETARY,139
3488345,LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH DRIVE,RUIDOSO,NM,88345,GENERAL ACUTE CARE,OPEN,25,LINCOLN,USA,33.32223999,-105.6313003,NON-PROFIT,25
2788260,NOR LEA DISTRICT HOSPITAL,1600 NORTH MAIN,LOVINGTON,NM,88260,GENERAL ACUTE CARE,OPEN,25,LEA,USA,32.96528184,-103.3473744,GOVERNMENT - DISTRICT/AUTHORITY,25
3588030,MIMBRES MEMORIAL HOSPITAL,900 WEST ASH STREET,DEMING,NM,88030,GENERAL ACUTE CARE,OPEN,25,LUNA,USA,32.26033611,-107.7677277,PROPRIETARY,25
128443055,MEDICAL CENTER OF NEWARK LLC,2000 TAMARACK ROAD,NEWARK,OH,43055,GENERAL ACUTE CARE,CLOSED,-999,LICKING,USA,40.04263075,-82.46507819,NOT AVAILABLE,35
585206,ARIZONA SPINE & JOINT HOSPITAL,4629 E. BASELINE ROAD,MESA,AZ,85206,SPECIAL,OPEN,23,MARICOPA,USA,33.38030393,-111.7348004,PROPRIETARY,23
685308,ABRAZO ARROWHEAD CAMPUS,18701 N 67TH AVENUE,GLENDALE,AZ,85308,GENERAL ACUTE CARE,OPEN,217,MARICOPA,USA,33.6550542,-112.2015818,PROPRIETARY,217
3288011,MEMORIAL MEDICAL CENTER,2450 SOUTH TELSHOR BOULEVARD,LAS CRUCES,NM,88011,GENERAL ACUTE CARE,OPEN,199,DONA ANA,USA,32.29228528,-106.7360476,PROPRIETARY,199
4088012,BHC MESILLA VALLEY HOSPITAL,3751 DEL REY BOULEVARD,LAS CRUCES,NM,88012,PSYCHIATRIC,OPEN,88,DONA ANA,USA,32.35661986,-106.7739975,PROPRIETARY,88
987102,LOVELACE REHABILITATION HOSPITAL,505 ELM STREET NORTHEAST,ALBUQUERQUE,NM,87102,REHABILITATION,OPEN,62,BERNALILLO,USA,35.08777267,-106.6383453,PROPRIETARY,62
1087114,LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NORTHWEST,ALBUQUERQUE,NM,87114,GENERAL ACUTE CARE,OPEN,80,BERNALILLO,USA,35.20745035,-106.6770548,PROPRIETARY,80
2387110,PMG KASEMAN HOSPITAL,8300 CONSTITUTION AVENUE NORTHEAST,ALBUQUERQUE,NM,87110,GENERAL ACUTE CARE,OPEN,85,BERNALILLO,USA,35.09296485,-106.55319,NON-PROFIT,85
2988203,NEW MEXICO REHABILITATION CENTER,72 GAIL HARRIS ST,ROSWELL,NM,88203,REHABILITATION,OPEN,41,CHAVES,USA,33.30928937,-104.5232673,GOVERNMENT - STATE,41
4688201,LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,ROSWELL,NM,88201,GENERAL ACUTE CARE,OPEN,26,CHAVES,USA,33.41710117,-104.5211727,PROPRIETARY,26
787020,CIBOLA GENERAL HOSPITAL,1016 EAST ROOSEVELT AVENUE,GRANTS,NM,87020,GENERAL ACUTE CARE,OPEN,25,CIBOLA,USA,35.16215297,-107.8271194,NON-PROFIT,25
111587144,UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,GENERAL ACUTE CARE,OPEN,72,SANDOVAL,USA,35.3087658,-106.6802329,GOVERNMENT - STATE,72
7687108,TURQUOISE LODGE HOSPITAL,5901 ZUNI SE,ALBUQUERQUE,NM,87108,SPECIAL,OPEN,60,BERNALILLO,USA,35.07359682,-106.5800346,GOVERNMENT - STATE,60
2889146,DESERT WILLOW TREATMENT CENTER,6171 WEST CHARLESTON BOULEVARD,LAS VEGAS,NV,89146,PSYCHIATRIC,OPEN,58,CLARK,USA,36.15661907,-115.2289606,GOVERNMENT - STATE,58
9586326,VERDE VALLEY MEDICAL CENTER,269 S CANDY LANE,COTTONWOOD,AZ,86326,GENERAL ACUTE CARE,OPEN,110,YAVAPAI,USA,34.73535964,-112.0295646,NON-PROFIT,110
3089119,HARMON HOSPTAL,2170 EAST HARMON AVENUE,LAS VEGAS,NV,89119,REHABILITATION,OPEN,118,CLARK,USA,36.10792225,-115.1227576,PROPRIETARY,116
589148,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DESERT CANYON,9175 WEST OQUENDO ROAD,LAS VEGAS,NV,89148,REHABILITATION,OPEN,50,CLARK,USA,36.08034978,-115.2924483,PROPRIETARY,50
25416365,WARREN STATE HOSPITAL,33 MAIN DRIVE,NORTH WARREN,PA,16365,PSYCHIATRIC,OPEN,190,WARREN,USA,41.879474,-79.146869,GOVERNMENT - STATE,190
989146,KINDRED HOSPITAL - LAS VEGAS (FLAMINGO CAMPUS),2250 E FLAMINGO RD,LAS VEGAS,NV,89119,LONG TERM CARE,OPEN,52,CLARK,USA,36.14549204,-115.2118665,PROPRIETARY,66
889119,KINDRED HOSPITAL - LAS VEGAS (SAHARA CAMPUS),5110 WEST SAHARA AVENUE,LAS VEGAS,NV,89119,LONG TERM CARE,OPEN,238,CLARK,USA,36.11591624,-115.1218362,PROPRIETARY,52
3546947,FOUR COUNTY COUNSELING CENTER,1015 MICHIGAN AVE,LOGANSPORT,IN,46947,PSYCHIATRIC,OPEN,15,CASS,USA,40.76329038,-86.36246823,GOVERNMENT - LOCAL,15
9246947,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,GENERAL ACUTE CARE,OPEN,83,CASS,USA,40.76347877,-86.36202032,GOVERNMENT - LOCAL,83
7947129,KENTUCKIANA MEDICAL CENTER LLC,4601 MEDICAL PLAZA WAY,CLARKSVILLE,IN,47129,GENERAL ACUTE CARE,OPEN,42,CLARK,USA,38.33308559,-85.75243382,PROPRIETARY,42
11246383,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,GENERAL ACUTE CARE,OPEN,301,PORTER,USA,41.55327676,-87.04968171,PROPRIETARY,301
66785008,ARIZONA STATE FORENSIC HOSPITAL,501 NORTH 24TH STREET,PHOENIX,AZ,85008,PSYCHIATRIC,OPEN,-999,MARICOPA,USA,33.45504438,-112.0293436,GOVERNMENT - STATE,-999
284081,COPPER HILLS YOUTH CENTER,5899 WEST RIVENDELL DRIVE,WEST JORDAN,UT,84081,PSYCHIATRIC,OPEN,-999,SALT LAKE,USA,40.58836593,-112.0311715,PROPRIETARY,-999
9444903,OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,GENERAL ACUTE CARE,OPEN,358,RICHLAND,USA,40.75292435,-82.52947277,NON-PROFIT,358
1189030,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BOULEVARD,NORTH LAS VEGAS,NV,89030,GENERAL ACUTE CARE,OPEN,198,CLARK,USA,36.19472841,-115.1225636,PROPRIETARY,177
1389521,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BOULEVARD,RENO,NV,89521,GENERAL ACUTE CARE,OPEN,138,WASHOE,USA,39.4355707,-119.7605902,NON-PROFIT,76
5232440,CAMPBELLTON-GRACEVILLE HOSPITAL,5429 COLLEGE DR,GRACEVILLE,FL,32440,GENERAL ACUTE CARE,OPEN,25,JACKSON,USA,30.96303516,-85.50674455,PROPRIETARY,25
3244811,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,GENERAL ACUTE CARE,OPEN,59,SANDUSKY,USA,41.28796205,-82.8816048,NON-PROFIT,59
10746805,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46805,GENERAL ACUTE CARE,OPEN,650,ALLEN,USA,41.18845198,-85.10179344,NON-PROFIT,650
1047201,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,GENERAL ACUTE CARE,OPEN,198,BARTHOLOMEW,USA,39.21695292,-85.89546379,GOVERNMENT - LOCAL,198
955101,REGIONS HOSPITAL,640 JACKSON STREET,ST PAUL,MN,55101,GENERAL ACUTE CARE,OPEN,454,RAMSEY,USA,44.95588753,-93.09495164,NON-PROFIT,454
14443420,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,43420,GENERAL ACUTE CARE,OPEN,100,SANDUSKY,USA,41.33925863,-83.13544545,NON-PROFIT,100
4345662,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,GENERAL ACUTE CARE,OPEN,436,SCIOTO,USA,38.75331846,-82.97770974,NON-PROFIT,436
4589301,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE 'H',ELY,NV,89301,CRITICAL ACCESS,OPEN,12,WHITE PINE,USA,39.25672704,-114.8586048,GOVERNMENT - DISTRICT/AUTHORITY,12
4089102,UNIVERSITY MEDICAL CENTER OF SOUTHERN NEVADA,1800 WEST CHARLESTON BOULEVARD,LAS VEGAS,NV,89102,GENERAL ACUTE CARE,OPEN,541,CLARK,USA,36.15962373,-115.1674567,GOVERNMENT - LOCAL,541
191868113,US AIR FORCE HOSP,"2501 CAPEHART ROAD, OFFUTT AFB",OMAHA,NE,68113,MILITARY,OPEN,-999,SARPY,USA,41.11794242,-95.94966881,NOT AVAILABLE,-999
2184624,DELTA COMMUNITY MEDICAL CENTER,126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,CRITICAL ACCESS,OPEN,18,MILLARD,USA,39.35005177,-112.5610958,NON-PROFIT,18
1184032,HEBER VALLEY MEDICAL CENTER,1485 UNITED STATES HIGHWAY 40,HEBER,UT,84032,CRITICAL ACCESS,OPEN,19,WASATCH,USA,40.49000509,-111.4062011,NON-PROFIT,19
4346158,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,1201 HADLEY RD,MOORESVILLE,IN,46158,GENERAL ACUTE CARE,OPEN,115,MORGAN,USA,39.60785711,-86.35569253,NON-PROFIT,115
2746970,DUKES MEMORIAL HOSPITAL,275 W 12TH ST,PERU,IN,46970,CRITICAL ACCESS,OPEN,25,MIAMI,USA,40.75664628,-86.0824038,PROPRIETARY,25
3947933,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,GENERAL ACUTE CARE,OPEN,103,MONTGOMERY,USA,40.06647186,-86.90557191,NON-PROFIT,103
447404,BLOOMINGTON MEADOWS HOSPITAL,3600 N PROW RD,BLOOMINGTON,IN,47404,PSYCHIATRIC,OPEN,71,MONROE,USA,39.20597951,-86.55092213,PROPRIETARY,71
6547403,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,47403,GENERAL ACUTE CARE,OPEN,297,MONROE,USA,39.15989295,-86.5398936,NON-PROFIT,297
